fichier_source;id_region;id_batiment;type_energie;unite;compteur_id;consommation;date_mesure;heure_mesure;type_source
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT036;eau;m3;EAU_0107;0.95;2025-01-13                                                                                          ;11                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT036;eau;m3;EAU_0107;1.42;2025-01-13                                                                                          ;12                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT036;eau;m3;EAU_0107;2.93;2025-01-13                                                                                          ;13                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT036;eau;m3;EAU_0107;1.54;2025-01-13                                                                                          ;14                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT036;eau;m3;EAU_0107;2.76;2025-01-13                                                                                          ;15                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT036;eau;m3;EAU_0107;1.74;2025-01-13                                                                                          ;16                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT036;eau;m3;EAU_0107;2.94;2025-01-13                                                                                          ;17                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT036;eau;m3;EAU_0107;2.88;2025-01-13                                                                                          ;18                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT036;eau;m3;EAU_0107;3.35;2025-01-13                                                                                          ;19                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT036;eau;m3;EAU_0107;6.32;2025-01-13                                                                                          ;20                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT036;eau;m3;EAU_0107;0.65;2025-01-13                                                                                          ;21                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT036;eau;m3;EAU_0107;1.19;2025-01-13                                                                                          ;22                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT036;eau;m3;EAU_0107;0.59;2025-01-13                                                                                          ;23                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;1.27;2025-01-13                                                                                          ;00                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;0.66;2025-01-13                                                                                          ;01                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;2.13;2025-01-13                                                                                          ;02                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;2.75;2025-01-13                                                                                          ;03                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;2.36;2025-01-13                                                                                          ;04                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;1.66;2025-01-13                                                                                          ;05                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;0.52;2025-01-13                                                                                          ;06                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;3.35;2025-01-13                                                                                          ;07                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;2.37;2025-01-13                                                                                          ;08                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;1.72;2025-01-13                                                                                          ;09                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;0.77;2025-01-13                                                                                          ;10                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;1.02;2025-01-13                                                                                          ;11                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;1.49;2025-01-13                                                                                          ;12                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;1.05;2025-01-13                                                                                          ;13                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;1.85;2025-01-13                                                                                          ;14                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;2.3;2025-01-13                                                                                          ;15                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;2.25;2025-01-13                                                                                          ;16                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;1.41;2025-01-13                                                                                          ;17                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;3.89;2025-01-13                                                                                          ;18                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;4.44;2025-01-13                                                                                          ;19                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;1.02;2025-01-13                                                                                          ;20                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;1.19;2025-01-13                                                                                          ;21                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;1.9;2025-01-13                                                                                          ;22                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG07;BAT046;eau;m3;EAU_0137;0.76;2025-01-13                                                                                          ;23                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;2.53;2025-01-13                                                                                          ;00                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;0.57;2025-01-13                                                                                          ;01                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;2.65;2025-01-13                                                                                          ;02                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;2.85;2025-01-13                                                                                          ;03                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;1.03;2025-01-13                                                                                          ;04                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;2.88;2025-01-13                                                                                          ;05                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;2.55;2025-01-13                                                                                          ;06                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;3.89;2025-01-13                                                                                          ;07                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;1.42;2025-01-13                                                                                          ;08                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;3.99;2025-01-13                                                                                          ;09                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;1.48;2025-01-13                                                                                          ;10                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;2.59;2025-01-13                                                                                          ;11                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;1.69;2025-01-13                                                                                          ;12                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;1.95;2025-01-13                                                                                          ;13                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;1.13;2025-01-13                                                                                          ;14                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;1.77;2025-01-13                                                                                          ;15                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;2.99;2025-01-13                                                                                          ;16                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;1.2;2025-01-13                                                                                          ;17                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;3.6;2025-01-13                                                                                          ;18                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;2.83;2025-01-13                                                                                          ;19                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;4.19;2025-01-13                                                                                          ;20                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;1.67;2025-01-13                                                                                          ;21                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;0.54;2025-01-13                                                                                          ;22                                                                                                  ;IMPORT_JSON
Eau_consumption_13_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;REG08;BAT009;eau;m3;EAU_0026;2.98;2025-01-13                                                                                          ;23                                                                                                  ;IMPORT_JSON
