fichier_source;id_region;id_batiment;type_energie;unite;compteur_id;consommation;date_mesure;heure_mesure;type_source
Eau_consumption_13_01_2025.json;REG05;BAT014;eau;m3;EAU_0041;1.8;2025-01-13;13;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT014;eau;m3;EAU_0041;0.8;2025-01-13;14;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT014;eau;m3;EAU_0041;1.5;2025-01-13;15;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT014;eau;m3;EAU_0041;2.8;2025-01-13;16;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT014;eau;m3;EAU_0041;2.4;2025-01-13;17;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT014;eau;m3;EAU_0041;3.7;2025-01-13;18;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT014;eau;m3;EAU_0041;2.4;2025-01-13;19;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT014;eau;m3;EAU_0041;2.9;2025-01-13;20;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT014;eau;m3;EAU_0041;2.7;2025-01-13;21;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT014;eau;m3;EAU_0041;0.6;2025-01-13;22;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT014;eau;m3;EAU_0041;2;2025-01-13;23;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;2.4;2025-01-13;0;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;2.8;2025-01-13;1;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;0.8;2025-01-13;2;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;1.2;2025-01-13;3;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;0.8;2025-01-13;4;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;1.9;2025-01-13;5;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;2.9;2025-01-13;6;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;5;2025-01-13;7;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;1.4;2025-01-13;8;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;2.6;2025-01-13;9;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;1.5;2025-01-13;10;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;1.7;2025-01-13;11;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;3;2025-01-13;12;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;1.3;2025-01-13;13;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;2.5;2025-01-13;14;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;2.6;2025-01-13;15;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;210.3;2025-01-13;16;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;2.9;2025-01-13;17;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;6;2025-01-13;18;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;3.2;2025-01-13;19;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;1.9;2025-01-13;20;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;1.2;2025-01-13;21;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG05;BAT034;eau;m3;EAU_0101;1.8;2025-01-13;23;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;2.3;2025-01-13;0;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;1.3;2025-01-13;1;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;1.6;2025-01-13;2;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;2.4;2025-01-13;3;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;1.3;2025-01-13;4;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;2.8;2025-01-13;5;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;1.7;2025-01-13;6;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;5.9;2025-01-13;7;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;4.7;2025-01-13;8;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;4.5;2025-01-13;9;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;2.8;2025-01-13;10;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;1.2;2025-01-13;11;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;1.7;2025-01-13;12;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;1.6;2025-01-13;13;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;2.2;2025-01-13;14;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;0.8;2025-01-13;15;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;1.7;2025-01-13;16;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;1.7;2025-01-13;17;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;1.5;2025-01-13;18;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;2.8;2025-01-13;19;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;1.2;2025-01-13;20;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;2.6;2025-01-13;21;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;1.3;2025-01-13;22;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT003;eau;m3;EAU_0008;2.8;2025-01-13;23;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;1.2;2025-01-13;0;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;2.7;2025-01-13;1;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;1.8;2025-01-13;2;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;2.4;2025-01-13;3;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;0.6;2025-01-13;4;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;1.9;2025-01-13;5;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;2;2025-01-13;6;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;1.4;2025-01-13;7;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;2.5;2025-01-13;8;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;5.3;2025-01-13;9;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;2.4;2025-01-13;10;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;3;2025-01-13;11;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;1.8;2025-01-13;12;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;1;2025-01-13;13;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;1;2025-01-13;14;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;1.1;2025-01-13;15;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;1;2025-01-13;16;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;1.4;2025-01-13;17;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;6.1;2025-01-13;18;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;4.5;2025-01-13;19;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;3.8;2025-01-13;20;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;2.6;2025-01-13;21;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;2.8;2025-01-13;22;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;2;2025-01-13;23;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT006;eau;m3;EAU_0017;3.8;2025-01-13;20;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;2.3;2025-01-13;0;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;2.5;2025-01-13;1;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;0.5;2025-01-13;2;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;2.3;2025-01-13;3;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;1;2025-01-13;4;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;1.2;2025-01-13;5;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;1.6;2025-01-13;6;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;3;2025-01-13;7;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;3.8;2025-01-13;8;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;2.6;2025-01-13;9;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;2.9;2025-01-13;10;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;0.6;2025-01-13;11;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;0.8;2025-01-13;12;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;1.9;2025-01-13;13;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;3;2025-01-13;14;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;2.5;2025-01-13;15;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;2;2025-01-13;16;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;2.1;2025-01-13;17;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;2.4;2025-01-13;18;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;2.5;2025-01-13;19;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;1.8;2025-01-13;20;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;2.9;2025-01-13;21;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;0.6;2025-01-13;22;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT015;eau;m3;EAU_0044;1.5;2025-01-13;23;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;1.4;2025-01-13;0;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;2.6;2025-01-13;1;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;1.7;2025-01-13;2;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;2.5;2025-01-13;3;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;2.7;2025-01-13;4;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;3;2025-01-13;5;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;1.9;2025-01-13;6;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;1;2025-01-13;7;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;6.6;2025-01-13;8;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;4;2025-01-13;9;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;2.6;2025-01-13;10;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;1.1;2025-01-13;11;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;1.9;2025-01-13;12;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;1.4;2025-01-13;13;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;1.2;2025-01-13;14;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;1.1;2025-01-13;15;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;2.3;2025-01-13;16;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;0.6;2025-01-13;17;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;3.6;2025-01-13;18;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;1.9;2025-01-13;19;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;1.4;2025-01-13;20;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;1.6;2025-01-13;21;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;2.8;2025-01-13;22;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT029;eau;m3;EAU_0086;1.2;2025-01-13;23;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;2.6;2025-01-13;1;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;0.9;2025-01-13;2;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;0.6;2025-01-13;3;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;2.5;2025-01-13;4;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;0.6;2025-01-13;5;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;2.7;2025-01-13;6;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;4.4;2025-01-13;7;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;1.8;2025-01-13;8;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;2.8;2025-01-13;9;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;2.8;2025-01-13;10;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;0.6;2025-01-13;11;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;0.7;2025-01-13;12;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;2.9;2025-01-13;13;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;2.3;2025-01-13;14;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;0.8;2025-01-13;15;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;1.1;2025-01-13;16;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;1;2025-01-13;17;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;3.6;2025-01-13;18;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;5.3;2025-01-13;19;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;2.4;2025-01-13;20;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;1.8;2025-01-13;21;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;2.9;2025-01-13;22;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT033;eau;m3;EAU_0098;1.2;2025-01-13;23;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;2.1;2025-01-13;0;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;0.7;2025-01-13;1;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;0.6;2025-01-13;2;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;0.9;2025-01-13;3;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;1.1;2025-01-13;4;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;1;2025-01-13;5;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;2.6;2025-01-13;6;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;4.9;2025-01-13;7;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;5.4;2025-01-13;8;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;4.3;2025-01-13;9;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;1.2;2025-01-13;10;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;0.8;2025-01-13;11;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;2.4;2025-01-13;12;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;2;2025-01-13;13;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;1.2;2025-01-13;14;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;0.6;2025-01-13;15;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;0.8;2025-01-13;16;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;1.1;2025-01-13;17;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;5.7;2025-01-13;18;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;1.4;2025-01-13;19;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;4.9;2025-01-13;20;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;1.7;2025-01-13;21;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;1.7;2025-01-13;22;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT041;eau;m3;EAU_0122;1.4;2025-01-13;23;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;1.1;2025-01-13;0;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;0.5;2025-01-13;1;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;2.4;2025-01-13;2;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;1.4;2025-01-13;3;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;1.5;2025-01-13;4;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;1.9;2025-01-13;5;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;1.4;2025-01-13;6;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;3.5;2025-01-13;7;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;2.7;2025-01-13;8;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;1.6;2025-01-13;9;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;1.3;2025-01-13;10;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;1.4;2025-01-13;11;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;2.2;2025-01-13;12;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;0.6;2025-01-13;13;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;0.9;2025-01-13;14;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;2.1;2025-01-13;15;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;2.2;2025-01-13;16;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;1.9;2025-01-13;17;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;4.2;2025-01-13;18;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;3.2;2025-01-13;19;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;5.8;2025-01-13;20;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;0.5;2025-01-13;21;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;2.4;2025-01-13;22;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT042;eau;m3;EAU_0125;0.7;2025-01-13;23;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;2.8;2025-01-13;0;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;3;2025-01-13;1;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;1.9;2025-01-13;3;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;1.6;2025-01-13;4;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;2.7;2025-01-13;5;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;2.7;2025-01-13;6;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;4.5;2025-01-13;7;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;3.7;2025-01-13;8;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;4.2;2025-01-13;9;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;2.8;2025-01-13;10;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;1.1;2025-01-13;11;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;2.1;2025-01-13;12;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;2.3;2025-01-13;13;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;0.6;2025-01-13;14;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;1.1;2025-01-13;15;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;1.8;2025-01-13;16;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;0.7;2025-01-13;17;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;2.1;2025-01-13;18;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;6.3;2025-01-13;19;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;3;2025-01-13;20;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;1.2;2025-01-13;21;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT044;eau;m3;EAU_0131;2.7;2025-01-13;23;IMPORT_JSON
Eau_consumption_13_01_2025.json;REG06;BAT045;eau;m3;EAU_0134;0.5;2025-01-13;0;IMPORT_JSON
